method,fit_scope,seed,target_alpha,condition,coverage,selective_risk,risk_excess,worst_condition_risk
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260723.0,0.15,lowlight_s2,0.2455381604696673,0.09869538799325007,-0.05130461200674992,0.09869538799325007
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260723.0,0.15,lowlight_s3,0.23575342465753424,0.17160014979694055,0.021600149796940554,0.17160014979694055
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260723.0,0.15,blur_s1,0.4561056751467709,0.13225505721849357,-0.01774494278150643,0.13225505721849357
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260723.0,0.15,blur_s2,0.45559686888454,0.14693224410694727,-0.0030677558930527205,0.14693224410694727
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260723.0,0.15,blur_s3,0.4556360078277885,0.17439695352104875,0.02439695352104876,0.17439695352104875
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,clean,0.46240704500978463,0.12928320991477005,-0.020716790085229947,0.12928320991477005
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,color_s1,0.4557534246575341,0.1288232561563943,-0.021176743843605683,0.1288232561563943
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,color_s2,0.45802348336594917,0.13105020051858773,-0.01894979948141226,0.13105020051858773
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,color_s3,0.48170254403131135,0.14070244044328434,-0.009297559556715657,0.14070244044328434
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,turbidity_s1,0.4666340508806261,0.1269652647007827,-0.02303473529921729,0.1269652647007827
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,turbidity_s2,0.4753620352250489,0.12877095493383017,-0.02122904506616982,0.12877095493383017
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,turbidity_s3,0.4782974559686888,0.13554966495290596,-0.014450335047094032,0.13554966495290596
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,lowlight_s1,0.4007632093933463,0.11848260529879301,-0.031517394701206985,0.11848260529879301
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,lowlight_s2,0.2455381604696673,0.09869538799325007,-0.05130461200674992,0.09869538799325007
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,lowlight_s3,0.23575342465753424,0.17160014979694055,0.021600149796940554,0.17160014979694055
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,blur_s1,0.4561056751467709,0.13225505721849357,-0.01774494278150643,0.13225505721849357
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,blur_s2,0.45559686888454,0.14693224410694727,-0.0030677558930527205,0.14693224410694727
quality_group_crc_global_fallback,frozen_train_quality_groups_calibration_crc,20260724.0,0.15,blur_s3,0.45555772994129146,0.17434032181831585,0.024340321818315858,0.17434032181831585
